year,region,week,production_tons
2005,West Virginia Total,40,2954578
2005,West of Miss. River,40,12856556
2005,Western,40,511033
2005,Western Total,40,11821627
2005,Wyoming,40,8158688
2005,Alabama,41,375294
2005,Alaska,41,24351
2005,Anthracite,41,36444
2005,Appalachian Total,41,7499733
2005,Arizona,41,217996
2005,Arkansas,41,80
2005,Bituminous,41,1309783
2005,Colorado,41,694607
2005,East of Miss. River,41,9313044
2005,Eastern,41,1763740
2005,Illinois,41,559521
2005,Indiana,41,657507
2005,Interior Total,41,2900810
2005,Kansas,41,2277
2005,Kentucky Total,41,2294586
2005,Louisiana,41,91855
2005,Maryland,41,93520
2005,Mississippi,41,65437
2005,Missouri,41,12623
2005,Montana,41,759509
2005,New Mexico,41,541576
2005,North Dakota,41,606217
2005,Northern,41,832353
2005,Ohio,41,471202
2005,Oklahoma,41,36757
2005,Pennsylvania Total,41,1346227
2005,Southern,41,2047736
2005,Tennessee,41,56413
2005,Texas,41,943907
2005,U.S. Total,41,21433262
2005,Utah,41,453839
2005,Virginia,41,513248
2005,Washington,41,68944
2005,West Virginia Total,41,2880089
2005,West of Miss. River,41,12120218
2005,Western,41,530846
2005,Western Total,41,11032719
2005,Wyoming,41,7665680
2005,Alabama,42,366369
2005,Alaska,42,23771
2005,Anthracite,42,35574
2005,Appalachian Total,42,7321305
2005,Arizona,42,212813
2005,Arkansas,42,78
2005,Bituminous,42,1278624
2005,Colorado,42,678086
2005,East of Miss. River,42,9094945
2005,Eastern,42,1721782
2005,Illinois,42,546210
2005,Indiana,42,641866
2005,Interior Total,42,2794735
2005,Kansas,42,2227
2005,Kentucky Total,42,2239999
2005,Louisiana,42,49133
2005,Maryland,42,91291
2005,Mississippi,42,67347
2005,Missouri,42,12321
2005,Montana,42,741438
2005,New Mexico,42,528697
2005,North Dakota,42,591791
2005,Northern,42,812551
2005,Ohio,42,459987
2005,Oklahoma,42,35886
2005,Pennsylvania Total,42,1314198
2005,Southern,42,1999019
2005,Tennessee,42,55072
2005,Texas,42,921450
2005,U.S. Total,42,21165304
2005,Utah,42,443040
2005,Virginia,42,501036
2005,Washington,42,67304
2005,West Virginia Total,42,2811570
2005,West of Miss. River,42,12070359
2005,Western,42,518217
2005,Western Total,42,11049264
2005,Wyoming,42,7762324
2005,Alabama,43,392474
2005,Alaska,43,25464
2005,Anthracite,43,38107
2005,Appalachian Total,43,7843041
2005,Arizona,43,227977
2005,Arkansas,43,85
2005,Bituminous,43,1369741
2005,Colorado,43,726404
2005,East of Miss. River,43,9738274
2005,Eastern,43,1844481
2005,Illinois,43,585131
2005,Indiana,43,687606
2005,Interior Total,43,2983073
2005,Kansas,43,2382
2005,Kentucky Total,43,2399630
2005,Louisiana,43,46612
2005,Maryland,43,97801
2005,Mississippi,43,67347
2005,Missouri,43,13203
2005,Montana,43,794277
2005,New Mexico,43,566370
2005,North Dakota,43,633965
2005,Northern,43,870453
2005,Ohio,43,492771
2005,Oklahoma,43,38442
2005,Pennsylvania Total,43,1407848
2005,Southern,43,2141474
2005,Tennessee,43,58998
2005,Texas,43,987116
2005,U.S. Total,43,22198370
2005,Utah,43,474613
2005,Virginia,43,536741
2005,Washington,43,72102
2005,West Virginia Total,43,3011927
2005,West of Miss. River,43,12460096
2005,Western,43,555149
2005,Western Total,43,11372256
2005,Wyoming,43,7851084
2005,Alabama,44,390971
2005,Alaska,44,25368
2005,Anthracite,44,37962
2005,Appalachian Total,44,7812952
2005,Arizona,44,227101
2005,Arkansas,44,85
2005,Bituminous,44,1364485
2005,Colorado,44,723618
2005,East of Miss. River,44,9717831
2005,Eastern,44,1837403
2005,Illinois,44,582890
2005,Indiana,44,684971
2005,Interior Total,44,2986609
2005,Kansas,44,2377
2005,Kentucky Total,44,2390419
2005,Louisiana,44,44497
2005,Maryland,44,97425
2005,Mississippi,44,84002
2005,Missouri,44,13153
2005,Montana,44,791230
2005,New Mexico,44,564199
2005,North Dakota,44,631534
2005,Northern,44,867118
2005,Ohio,44,490878
2005,Oklahoma,44,38292
2005,Pennsylvania Total,44,1402447
2005,Southern,44,2133258
2005,Tennessee,44,58771
2005,Texas,44,983326
2005,U.S. Total,44,21916692
2005,Utah,44,472792
2005,Virginia,44,534681
2005,Washington,44,71822
2005,West Virginia Total,44,3000376
2005,West of Miss. River,44,12198861
2005,Western,44,553016
2005,Western Total,44,11117131
2005,Wyoming,44,7609467
2005,Alabama,45,390762
2005,Alaska,45,25353
2005,Anthracite,45,37945
2005,Appalachian Total,45,7808795
2005,Arizona,45,226982
2005,Arkansas,45,85
2005,Bituminous,45,1363756
2005,Colorado,45,723236
2005,East of Miss. River,45,9712708
2005,Eastern,45,1836425
2005,Illinois,45,582580
2005,Indiana,45,684607
2005,Interior Total,45,3026121
2005,Kansas,45,2375
2005,Kentucky Total,45,2389149
2005,Louisiana,45,85523
2005,Maryland,45,97371
2005,Mississippi,45,84002
2005,Missouri,45,13143
2005,Montana,45,790809
2005,New Mexico,45,563896
2005,North Dakota,45,631200
2005,Northern,45,866655
2005,Ohio,45,490618
2005,Oklahoma,45,38274
2005,Pennsylvania Total,45,1401701
2005,Southern,45,2132122
2005,Tennessee,45,58741
2005,Texas,45,982808
2005,U.S. Total,45,21996530
2005,Utah,45,472538
2005,Virginia,45,534400
2005,Washington,45,71784
2005,West Virginia Total,45,2998777
2005,West of Miss. River,45,12283822
2005,Western,45,552724
2005,Western Total,45,11161614
2005,Wyoming,45,7655816
2005,Alabama,46,386273
2005,Alaska,46,25066
2005,Anthracite,46,37508
2005,Appalachian Total,46,7719100
2005,Arizona,46,224374
2005,Arkansas,46,85
2005,Bituminous,46,1348094
2005,Colorado,46,714926
2005,East of Miss. River,46,9599613
2005,Eastern,46,1815334
2005,Illinois,46,575888
2005,Indiana,46,676740
2005,Interior Total,46,2996604
2005,Kansas,46,2347
2005,Kentucky Total,46,2361710
2005,Louisiana,46,91320
2005,Maryland,46,96251
2005,Mississippi,46,81509
2005,Missouri,46,12992
2005,Montana,46,781724
2005,New Mexico,46,557421
2005,North Dakota,46,623949
2005,Northern,46,856697
2005,Ohio,46,484984
2005,Oklahoma,46,37831
2005,Pennsylvania Total,46,1385602
2005,Southern,46,2107634
2005,Tennessee,46,58066
2005,Texas,46,971516
2005,U.S. Total,46,21758159
2005,Utah,46,467114
2005,Virginia,46,528259
2005,Washington,46,70962
2005,West Virginia Total,46,2964331
2005,West of Miss. River,46,12158546
2005,Western,46,546376
2005,Western Total,46,11042455
2005,Wyoming,46,7576919
2005,Alabama,47,395317
2005,Alaska,47,25650
2005,Anthracite,47,38387
2005,Appalachian Total,47,7899797
2005,Arizona,47,229625
2005,Arkansas,47,85
2005,Bituminous,47,1379651
2005,Colorado,47,731661
2005,East of Miss. River,47,9822420
2005,Eastern,47,1857825
2005,Illinois,47,589364
2005,Indiana,47,692583
2005,Interior Total,47,3062703
2005,Kansas,47,2403
2005,Kentucky Total,47,2416992
2005,Louisiana,47,91320
2005,Maryland,47,98505
2005,Mississippi,47,81509
2005,Missouri,47,13298
2005,Montana,47,800021
2005,New Mexico,47,570470
2005,North Dakota,47,638556
2005,Northern,47,876752
2005,Ohio,47,496338
2005,Oklahoma,47,38717
2005,Pennsylvania Total,47,1418038
2005,Southern,47,2156973
2005,Tennessee,47,59425
2005,Texas,47,994257
2005,U.S. Total,47,22368123
2005,Utah,47,478048
2005,Virginia,47,540624
2005,Washington,47,72621
2005,West Virginia Total,47,3033725
2005,West of Miss. River,47,12545703
2005,Western,47,559167
2005,Western Total,47,11405623
2005,Wyoming,47,7858971
2005,Alabama,48,384791
2005,Alaska,48,24305
2005,Anthracite,48,45628
2005,Appalachian Total,48,7499348
2005,Arizona,48,208200
2005,Arkansas,48,42
2005,Bituminous,48,1278450
2005,Colorado,48,678112
2005,East of Miss. River,48,9312708
2005,Eastern,48,1758532
2005,Illinois,48,547732
2005,Indiana,48,642243
2005,Interior Total,48,2825925
2005,Kansas,48,4287
2005,Kentucky Total,48,2300408
2005,Louisiana,48,91318
2005,Maryland,48,94219
2005,Mississippi,48,81509
2005,Missouri,48,13029
2005,Montana,48,753123
2005,New Mexico,48,535272
2005,North Dakota,48,586487
2005,Northern,48,868397
2005,Ohio,48,478076
2005,Oklahoma,48,37011
2005,Pennsylvania Total,48,1324078
2005,Southern,48,2043996
2005,Tennessee,48,59530
2005,Texas,48,866878
2005,U.S. Total,48,21440649
2005,Utah,48,456543
2005,Virginia,48,487729
2005,Washington,48,67615
2005,West Virginia Total,48,2912393
2005,West of Miss. River,48,12127941
2005,Western,48,541876
2005,Western Total,48,11115376
2005,Wyoming,48,7805719
2005,Alabama,49,387107
2005,Alaska,49,24448
2005,Anthracite,49,45899
2005,Appalachian Total,49,7544499
2005,Arizona,49,209451
2005,Arkansas,49,43
2005,Bituminous,49,1286145
2005,Colorado,49,682196
2005,East of Miss. River,49,9332989
2005,Eastern,49,1769119
2005,Illinois,49,551027
2005,Indiana,49,646112
2005,Interior Total,49,2803761
2005,Kansas,49,4313
2005,Kentucky Total,49,2314262
2005,Louisiana,49,88478
2005,Maryland,49,94784
2005,Mississippi,49,46208
2005,Missouri,49,13107
2005,Montana,49,757656
2005,New Mexico,49,538495
2005,North Dakota,49,590018
2005,Northern,49,873626
2005,Ohio,49,480957
2005,Oklahoma,49,37234
2005,Pennsylvania Total,49,1332044
2005,Southern,49,2056304
2005,Tennessee,49,59892
2005,Texas,49,872096
2005,U.S. Total,49,21881981
2005,Utah,49,459293
2005,Virginia,49,490666
2005,Washington,49,68023
2005,West Virginia Total,49,2929930
2005,West of Miss. River,49,12548992
2005,Western,49,545143
2005,Western Total,49,11533721
2005,Wyoming,49,8204141
2005,Alabama,50,322856
2005,Alaska,50,22115
2005,Anthracite,50,25697
2005,Appalachian Total,50,6715266
2005,Arizona,50,189434
2005,Arkansas,50,37
2005,Bituminous,50,1163228
2005,Colorado,50,577794
2005,East of Miss. River,50,8363990
2005,Eastern,50,1600041
2005,Illinois,50,535642
2005,Indiana,50,638342
2005,Interior Total,50,2663364
2005,Kansas,50,2832
2005,Kentucky Total,50,2028573
2005,Louisiana,50,89853
2005,Maryland,50,89545
2005,Mississippi,50,46208
2005,Missouri,50,11853
2005,Montana,50,685243
2005,New Mexico,50,527493
2005,North Dakota,50,533629
2005,Northern,50,718304
2005,Ohio,50,434987
2005,Oklahoma,50,33676
2005,Pennsylvania Total,50,1188925
2005,Southern,50,1859774
2005,Tennessee,50,57063
2005,Texas,50,876389
2005,U.S. Total,50,20042498
2005,Utah,50,456937
2005,Virginia,50,443771
2005,Washington,50,111068
2005,West Virginia Total,50,2578078
2005,West of Miss. River,50,11678508
2005,Western,50,428532
2005,Western Total,50,10663868
2005,Wyoming,50,7560155
2005,Alabama,51,343247
2005,Alaska,51,23510
2005,Anthracite,51,27321
2005,Appalachian Total,51,7139333
2005,Arizona,51,201397
2005,Arkansas,51,40
2005,Bituminous,51,1236686
2005,Colorado,51,614281
2005,East of Miss. River,51,8889253
2005,Eastern,51,1701083
2005,Illinois,51,569467
2005,Indiana,51,678653
2005,Interior Total,51,2831347
2005,Kansas,51,3008
2005,Kentucky Total,51,2156675
2005,Louisiana,51,98246
2005,Maryland,51,95198
2005,Mississippi,51,46208
2005,Missouri,51,12601
2005,Montana,51,728514
2005,New Mexico,51,560801
2005,North Dakota,51,567330
2005,Northern,51,763661
2005,Ohio,51,462458
2005,Oklahoma,51,35803
2005,Pennsylvania Total,51,1264007
2005,Southern,51,1977218
2005,Tennessee,51,60665
2005,Texas,51,931729
2005,U.S. Total,51,21103723
2005,Utah,51,485793
2005,Virginia,51,471796
2005,Washington,51,118084
2005,West Virginia Total,51,2740879
2005,West of Miss. River,51,12214470
2005,Western,51,455592
2005,Western Total,51,11133043
2005,Wyoming,51,7833333
2005,Alabama,52,350300
2005,Alaska,52,23996
2005,Anthracite,52,27883
2005,Appalachian Total,52,7286071
2005,Arizona,52,205537
2005,Arkansas,52,40
2005,Bituminous,52,1262103
2005,Colorado,52,626905
2005,East of Miss. River,52,9071013
2005,Eastern,52,1736045
2005,Illinois,52,581174
2005,Indiana,52,692605
2005,Interior Total,52,2886582
2005,Kansas,52,3072
2005,Kentucky Total,52,2201000
2005,Louisiana,52,98246
2005,Maryland,52,97153
2005,Mississippi,52,46208
2005,Missouri,52,12860
2005,Montana,52,743492
2005,New Mexico,52,572325
2005,North Dakota,52,578988
2005,Northern,52,779357
2005,Ohio,52,471963
2005,Oklahoma,52,36541
2005,Pennsylvania Total,52,1289986
2005,Southern,52,2017862
2005,Tennessee,52,61914
2005,Texas,52,950881
2005,U.S. Total,52,21402109
2005,Utah,52,495774
2005,Virginia,52,481491
2005,Washington,52,120508
2005,West Virginia Total,52,2797219
2005,West of Miss. River,52,12331096
2005,Western,52,464955
2005,Western Total,52,11229456
2005,Wyoming,52,7861931
2005,Alabama,53,345066
2005,Alaska,53,23640
2005,Anthracite,53,27466
2005,Appalachian Total,53,7177188
2005,Arizona,53,202472
2005,Arkansas,53,21
2005,Bituminous,53,1243233
2005,Colorado,53,617543
2005,East of Miss. River,53,8977618
2005,Eastern,53,1710100
2005,Illinois,53,572494
2005,Indiana,53,682260
2005,Interior Total,53,2869148
2005,Kansas,53,3013
2005,Kentucky Total,53,2168108
2005,Louisiana,53,80320
2005,Maryland,53,95711
2005,Mississippi,53,87668
2005,Missouri,53,12677
2005,Montana,53,732384
2005,New Mexico,53,563775
2005,North Dakota,53,570337
2005,Northern,53,767721
2005,Ohio,53,464908
2005,Oklahoma,53,36002
2005,Pennsylvania Total,53,1270699
2005,Southern,53,1987706
2005,Tennessee,53,60983
2005,Texas,53,936685
2005,U.S. Total,53,21276767
2005,Utah,53,488357
2005,Virginia,53,474294
2005,Washington,53,118710
2005,West Virginia Total,53,2755427
2005,West of Miss. River,53,12299149
2005,Western,53,458008
2005,Western Total,53,11230431
2005,Wyoming,53,7913213
2005,Alabama,annual,21452515
2005,Alaska,annual,1454014
2005,Anthracite,annual,1703777
2005,Appalachian Total,annual,397347028
2005,Arizona,annual,12071576
2005,Arkansas,annual,2563
2005,Bituminous,annual,65851939
2005,Colorado,annual,38509970
2005,East of Miss. River,annual,493801042
2005,Eastern,annual,93601524
2005,Illinois,annual,32013963
2005,Indiana,annual,34457358
2005,Interior Total,annual,149180991
2005,Kansas,annual,170658
2005,Kentucky Total,annual,120028866
2005,Louisiana,annual,4160962
2005,Maryland,annual,5183453
2005,Mississippi,annual,3555351
2005,Missouri,annual,597618
2005,Montana,annual,40353984
2005,New Mexico,annual,28518728
2005,North Dakota,annual,29956259
2005,Northern,annual,42627705
2005,Ohio,annual,24718239
2005,Oklahoma,annual,1856497
2005,Pennsylvania Total,annual,67555716
2005,Southern,annual,111026806
2005,Tennessee,annual,3216844
2005,Texas,annual,45938679
2005,U.S. Total,annual,1131498099
2005,Utah,annual,24521343
2005,Virginia,annual,27964226
2005,Washington,annual,5265672
2005,West Virginia Total,annual,153654511
2005,West of Miss. River,annual,637697057
2005,Western,annual,26427342
2005,Western Total,annual,584970080
2005,Wyoming,annual,404318534
2006,Alabama,1,396998
2006,Alaska,1,26319
2006,Anthracite,1,29788
2006,Appalachian Total,1,7512750
2006,Arizona,1,156052
2006,Arkansas,1,171
2006,Bituminous,1,1206729
2006,Colorado,1,517525
2006,East of Miss. River,1,9330681
2006,Eastern,1,1824738
2006,Illinois,1,581874
2006,Indiana,1,644349
2006,Interior Total,1,2692027
2006,Kansas,1,3270
2006,Kentucky Total,1,2338234
2006,Louisiana,1,83368
2006,Maryland,1,99524
2006,Mississippi,1,78212
2006,Missouri,1,10276
2006,Montana,1,742337
2006,New Mexico,1,421153
2006,North Dakota,1,565166
2006,Northern,1,825191
2006,Ohio,1,438522
2006,Oklahoma,1,41754
2006,Pennsylvania Total,1,1236517
2006,Southern,1,2047484
2006,Tennessee,1,55183
2006,Texas,1,735257
2006,U.S. Total,1,21390108
2006,Utah,1,496805
2006,Virginia,1,588593
2006,Washington,1,56724
2006,West Virginia Total,1,2872675
2006,West of Miss. River,1,12059427
2006,Western,1,513496
2006,Western Total,1,11185331
2006,Wyoming,1,8203250
2006,Alabama,2,429539
2006,Alaska,2,25774
2006,Anthracite,2,31502
2006,Appalachian Total,2,8055230
2006,Arizona,2,162057
2006,Arkansas,2,281
2006,Bituminous,2,1289689
2006,Colorado,2,541140
2006,East of Miss. River,2,10027429
2006,Eastern,2,1929745
2006,Illinois,2,639974
2006,Indiana,2,685410
2006,Interior Total,2,2967665
2006,Kansas,2,4787
2006,Kentucky Total,2,2498348
2006,Louisiana,2,83368
2006,Maryland,2,111535
2006,Mississippi,2,78212
2006,Missouri,2,12002
2006,Montana,2,737528
2006,New Mexico,2,457603
2006,North Dakota,2,612116
2006,Northern,2,897554
2006,Ohio,2,485046
2006,Oklahoma,2,44313
2006,Pennsylvania Total,2,1321191
2006,Southern,2,2204776
2006,Tennessee,2,59293
2006,Texas,2,850715
2006,U.S. Total,2,22075909
2006,Utah,2,538590
2006,Virginia,2,616551
2006,Washington,2,60086
2006,West Virginia Total,2,3102330
2006,West of Miss. River,2,12048480
2006,Western,2,568603
2006,Western Total,2,11053014
2006,Wyoming,2,7918120
2006,Alabama,3,431606
2006,Alaska,3,25901
2006,Anthracite,3,31655
2006,Appalachian Total,3,8093966
2006,Arizona,3,163358
2006,Arkansas,3,281
2006,Bituminous,3,1295891
2006,Colorado,3,543740
2006,East of Miss. River,3,10075275
2006,Eastern,3,1939025
2006,Illinois,3,643053
2006,Indiana,3,688704
2006,Interior Total,3,2990427
2006,Kansas,3,4808
2006,Kentucky Total,3,2510365
2006,Louisiana,3,92638
2006,Maryland,3,112071
2006,Mississippi,3,78212
2006,Missouri,3,12058
2006,Montana,3,741073
2006,New Mexico,3,459804
2006,North Dakota,3,615059
2006,Northern,3,901872
2006,Ohio,3,487378
2006,Oklahoma,3,44525
2006,Pennsylvania Total,3,1327546
2006,Southern,3,2215379
2006,Tennessee,3,59577
2006,Texas,3,854808
2006,U.S. Total,3,22245310
2006,Utah,3,541179
2006,Virginia,3,619512
2006,Washington,3,60376
2006,West Virginia Total,3,3117251
2006,West of Miss. River,3,12170035
2006,Western,3,571340
2006,Western Total,3,11160917
2006,Wyoming,3,8010427
2006,Alabama,4,435851
2006,Alaska,4,26155
2006,Anthracite,4,31962
2006,Appalachian Total,4,8173530
2006,Arizona,4,166019
2006,Arkansas,4,292
2006,Bituminous,4,1308631
2006,Colorado,4,549089
2006,East of Miss. River,4,10173544
2006,Eastern,4,1958090
2006,Illinois,4,649377
2006,Indiana,4,695473
2006,Interior Total,4,3007701
2006,Kansas,4,4855
2006,Kentucky Total,4,2535042
2006,Louisiana,4,82191
2006,Maryland,4,113173
2006,Mississippi,4,78212
2006,Missouri,4,12178
2006,Montana,4,748356
2006,New Mexico,4,464327
2006,North Dakota,4,621108
2006,Northern,4,910734
2006,Ohio,4,492171
2006,Oklahoma,4,44959
2006,Pennsylvania Total,4,1340593
2006,Southern,4,2237154
2006,Tennessee,4,60162
2006,Texas,4,863212
2006,U.S. Total,4,22937269
2006,Utah,4,546502
2006,Virginia,4,625602
2006,Washington,4,60965
2006,West Virginia Total,4,3147888
2006,West of Miss. River,4,12763725
2006,Western,4,576952
2006,Western Total,4,11756038
2006,Wyoming,4,8573517
2006,Alabama,5,445534
2006,Alaska,5,26735
2006,Anthracite,5,32675
2006,Appalachian Total,5,8355144
2006,Arizona,5,172104
2006,Arkansas,5,292
2006,Bituminous,5,1337705
2006,Colorado,5,561287
2006,East of Miss. River,5,10383196
2006,Eastern,5,2001596
2006,Illinois,5,663802
2006,Indiana,5,710924
2006,Interior Total,5,3012613
2006,Kansas,5,4960
2006,Kentucky Total,5,2591367
2006,Louisiana,5,38507
2006,Maryland,5,115691
2006,Mississippi,5,63555
2006,Missouri,5,12447
2006,Montana,5,764987
2006,New Mexico,5,474644
2006,North Dakota,5,634908
2006,Northern,5,930971
2006,Ohio,5,503104
2006,Oklahoma,5,45963
2006,Pennsylvania Total,5,1370380
2006,Southern,5,2286861
2006,Tennessee,5,61501
2006,Texas,5,882392
2006,U.S. Total,5,24036921
2006,Utah,5,558642
2006,Virginia,5,639506
2006,Washington,5,62324
2006,West Virginia Total,5,3217832
2006,West of Miss. River,5,13653725
2006,Western,5,589771
2006,Western Total,5,12669164
2006,Wyoming,5,9413533
2006,Alabama,6,412341
2006,Alaska,6,24742
2006,Anthracite,6,30242
2006,Appalachian Total,6,7732724
2006,Arizona,6,151252
2006,Arkansas,6,270
2006,Bituminous,6,1238052
2006,Colorado,6,519472
2006,East of Miss. River,6,9617345
2006,Eastern,6,1852484
2006,Illinois,6,614350
2006,Indiana,6,657964
2006,Interior Total,6,2806034
2006,Kansas,6,4593
2006,Kentucky Total,6,2398322
2006,Louisiana,6,45838
2006,Maryland,6,107073
2006,Mississippi,6,66469
